CEDULA_ANONIMIZADA;FECHA;CODIGO_EMPRESA;ID_GENERO;ID_ESTADO_CIVIL;FECHA_NACIMIENTO;EDAD;CODIGO_LOCALIDAD;TIPO_NOMINA;FECHA_INGRESO;FECHA_INICIO_CONTRATO;ID_CARGO;TIPO_CARGO;NIVEL_CARGO;CATEGORIA_CARGO;TIPO_AREA;ID_CENTRO_COSTO;SENAL_SINDICALIZADO;CLASE_EMPLEADO;CLASE_NOMINA;SUBSIDIO_TRANSPORTE;PORCENTAJE_RIESGO;SALARIO;COMPENSACION_VARIABLE;PORCENT_COMP_VARIABLE;TOTAL_SALARIO;UBICACION_ANONIMIZADA;FECHA FIN CONTRATO;CAUSA NOMBRE;TIPO DE RETIRO;RETIRO
1906;31/08/2018;21;M;SOLTERO;25/08/1985;35;1504;LEY 50 NOMINAL TERMINO FIJO;3/03/2014;3/03/2014;83806;SOPORTE;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;0;1619600;0;0;1619600;7;26/10/2018;MUTUO ACUERDO;DESEADO;1
234;31/08/2018;21;M;SOLTERO;12/11/1993;27;1504;LEY 50 NOMINAL TERMINO INDEFIN;21/03/2018;21/03/2018;84453;SOPORTE;5;13;ADMINISTRACION;110190;N;NO DEFINIDO;0;S;0;2356200;0;0;2356200;7;29/10/2018;MUTUO ACUERDO;DESEADO;1
588;31/08/2018;21;F;CASADO;18/11/1994;26;1504;LEY 50 NOMINAL TERMINO INDEFIN;21/07/2014;21/07/2014;84065;SOPORTE;5;13;ADMINISTRACION;110124;N;NO DEFINIDO;0;S;0;2300000;0;0;2300000;7;29/10/2018;MUTUO ACUERDO;DESEADO;1
1470;31/08/2018;21;F;SOLTERO;24/10/1980;40;1504;LEY 50 NOMINAL TERMINO INDEFIN;22/02/2016;22/02/2016;83925;SOPORTE;6;9;ADMINISTRACION;310110;N;NO DEFINIDO;0;S;0;1156700;0;0;1156700;7;30/10/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1
103;31/08/2018;21;M;UNION LIBRE;1/08/1997;23;1503;LEY 50 NOMINAL TERMINO FIJO;12/03/2018;12/03/2018;84424;SOPORTE;6;9;PLANTA;210144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;6;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1879;31/08/2018;21;M;SOLTERO;1/10/1982;38;1511;LEY 50 NOMINAL TERMINO INDEFIN;21/12/2016;21/12/2016;83799;SOPORTE;6;9;PLANTA;210246;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1079;31/08/2018;21;F;SOLTERO;24/11/1991;29;1502;LEY 50 NOMINAL TERMINO INDEFIN;12/12/2016;12/12/2016;84130;CLAVE;4;14;ADMINISTRACION;110108;N;NO DEFINIDO;0;S;0;3748500;0;0;3748500;5;15/11/2018;RETIRO VOLUNTARIO;NO DESEADO;1
253;31/08/2018;21;M;SOLTERO;22/09/1989;31;1504;LEY 50 NOMINAL TERMINO INDEFIN;3/04/2018;3/04/2018;84390;SOPORTE;5;13;ADMINISTRACION;110134;N;NO DEFINIDO;0;S;0;3060000;0;0;3060000;7;16/11/2018;RETIRO VOLUNTARIO;NO DESEADO;1
640;31/08/2018;21;M;SOLTERO;7/05/1994;26;1500;LEY 50 NOMINAL TERMINO INDEFIN;16/02/2016;16/02/2016;84304;SOPORTE;6;9;PLANTA;250140;N;NO DEFINIDO;0;S;0;1064300;0;0;1064300;2;22/11/2018;RETIRO VOLUNTARIO;NO DESEADO;1
430;31/08/2018;21;M;CASADO;17/01/1997;23;1504;LEY 50 NOMINAL TERMINO FIJO;4/07/2017;4/07/2017;83799;SOPORTE;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;7;24/11/2018;RETIRO VOLUNTARIO;NO DESEADO;1
555;31/08/2018;21;M;UNION LIBRE;16/05/1992;28;1503;LEY 50 NOMINAL TERMINO FIJO;1/02/2018;1/02/2018;84424;SOPORTE;6;9;PLANTA;210144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;6;28/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1502;31/07/2018;21;F;SEPARADO;28/09/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;26/01/2009;26/01/2009;84031;CLAVE;4;15;COMERCIAL;320346;N;DIRECTOS DE VENTAS;3;S;2.436;5423760;602640;10;6026400;7;29/11/2018;MUTUO ACUERDO;DESEADO;1
1832;31/08/2018;21;M;CASADO;15/03/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/04/2018;2/04/2018;83927;CLAVE;4;15;ADMINISTRACION;110202;N;NO DEFINIDO;0;S;0;5889000;0;0;5889000;7;30/11/2018;RETIRO VOLUNTARIO;NO DESEADO;1
1445;31/07/2018;21;F;SOLTERO;15/07/1981;39;1502;LEY 50 NOMINAL TERMINO INDEFIN;2/02/2009;2/02/2009;84421;CLAVE;4;15;COMERCIAL;320310;N;DIRECTOS DE VENTAS;3;S;2.436;4234400;1058600;20;5293000;5;30/11/2018;MUTUO ACUERDO;DESEADO;1
1598;31/08/2018;21;M;CASADO;17/06/1974;46;1500;LEY 50 NOMINAL TERMINO INDEFIN;6/02/2008;6/02/2008;83823;CLAVE;4;14;ADMINISTRACION;320330;N;NO DEFINIDO;0;S;0;3448300;0;0;3448300;2;1/12/2018;TERMINACION UNILATERAL;DESEADO;1
1679;31/08/2018;21;M;CASADO;23/09/1967;53;1500;LEY 50 NOMINAL TERMINO INDEFIN;2/01/2015;2/01/2015;83979;CLAVE;4;14;ADMINISTRACION PLANTA;150132;N;NO DEFINIDO;0;S;0;3156800;0;0;3156800;2;1/12/2018;TERMINACION UNILATERAL;DESEADO;1
1794;31/08/2018;21;M;UNION LIBRE;10/12/1975;45;1504;LEY 50 NOMINAL TERMINO FIJO;16/07/2018;16/07/2018;83799;SOPORTE;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;7;1/12/2018;TERMINACION UNILATERAL;DESEADO;1
1833;31/08/2018;21;M;CASADO;16/03/1983;37;1502;LEY 50 NOMINAL TERMINO INDEFIN;5/10/2017;5/10/2017;83912;CLAVE;4;15;COMERCIAL;320212;N;NO DEFINIDO;0;S;0;6120000;0;0;6120000;5;1/12/2018;TERMINACION UNILATERAL;DESEADO;1
771;31/10/2018;21;M;UNION LIBRE;15/04/1998;22;1504;LEY 50 NOMINAL TERMINO FIJO;17/10/2018;17/10/2018;83799;SOPORTE;6;9;PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;4.35;1051300;0;0;1051300;7;1/12/2018;TERMINACION UNILATERAL;DESEADO;1
1092;31/10/2018;21;M;CASADO;22/09/1956;64;1520;LEY 50 NOMINAL TERMINO INDEFIN;24/11/1989;24/11/1989;84153;SOPORTE;5;11;PLANTA;220140;S;DIRECTOS DE PRODUCCION;1;S;2436;1457861;0;0;1457861;9;1/12/2018;RETIRO VOLUNTARIO;NO DESEADO;1
330;31/08/2018;21;M;SOLTERO;25/01/1995;25;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/10/2017;2/10/2017;84114;SOPORTE;5;13;ADMINISTRACION;110213;N;NO DEFINIDO;0;S;0;2586600;0;0;2586600;7;1/12/2018;RENUNCIA VOLUNTARIA;NO DESEADO;1
556;31/08/2018;21;F;SOLTERO;19/08/1992;28;1502;LEY 50 NOMINAL TERMINO INDEFIN;6/02/2017;6/02/2017;84077;CLAVE;4;14;ADMINISTRACION;110145;N;NO DEFINIDO;0;S;0;3413000;0;0;3413000;5;1/12/2018;RENUNCIA VOLUNTARIA;NO DESEADO;1
88;30/11/2018;21;F;SOLTERO;18/06/1990;30;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/11/2018;1/11/2018;84065;SOPORTE;5;13;ADMINISTRACION;110124;N;ADMINISTRACION CENTRAL;2;S;0.522;2300000;0;0;2300000;7;1/12/2018;PERIODO DE PRUEBA;DESEADO;1
139;31/08/2018;21;M;SOLTERO;6/12/1988;32;1502;LEY 50 NOMINAL TERMINO INDEFIN;16/03/2011;16/03/2011;84055;CLAVE;4;15;ADMINISTRACION;310205;N;NO DEFINIDO;0;S;0;5098100;0;0;5098100;5;1/12/2018;MUTUO ACUERDO;DESEADO;1
1464;31/08/2018;21;F;SOLTERO;8/06/1981;39;1502;LEY 50 INTEGRAL;21/03/2017;21/03/2017;84405;CLAVE;3;17;ADMINISTRACION;310212;N;NO DEFINIDO;0;S;0;10271200;0;0;10271200;5;1/12/2018;MUTUO ACUERDO;DESEADO;1
1901;31/08/2018;21;M;SOLTERO;24/09/1984;36;1502;LEY 50 INTEGRAL;24/10/2016;24/10/2016;84036;GERENCIAL;2;18;ADMINISTRACION;310129;N;NO DEFINIDO;0;S;0;16600500;0;0;16600500;5;1/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1968;31/12/2018;21;M;CASADO;29/10/1974;46;1505;LEY 50 NOMINAL TERMINO FIJO;11/12/2018;11/12/2018;83971;SOPORTE;5;11;ADMINISTRACION PLANTA;110240;N;ADMINISTRACION CENTRAL;52;S;1.04;1796400;0;0;1796400;8;3/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1365;31/08/2018;21;F;SOLTERO;28/10/1983;37;1520;LEY 50 NOMINAL TERMINO FIJO;2/05/2017;2/05/2017;84211;SOPORTE;5;11;ADMINISTRACION PLANTA;220176;N;NO DEFINIDO;0;S;0;1987000;0;0;1987000;9;8/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1203;31/08/2018;21;M;CASADO;1/08/1968;52;1520;LEY 50 NOMINAL TERMINO INDEFIN;2/02/1998;2/02/1998;84184;SOPORTE;4;14;ADMINISTRACION PLANTA;110205;N;NO DEFINIDO;0;S;0;2795000;0;0;2795000;9;11/01/2019;DESPIDO CON JUSTA CAUSA;DESEADO;1
1894;31/08/2018;21;M;SOLTERO;27/11/1985;35;1504;LEY 50 NOMINAL TERMINO FIJO;6/07/2017;6/07/2017;83799;SOPORTE;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1454;31/08/2018;21;F;SEPARADO;19/06/1982;38;1503;LEY 50 NOMINAL TERMINO FIJO;19/01/2018;19/01/2018;84424;SOPORTE;6;9;PLANTA;210144;N;NO DEFINIDO;0;S;0;1051300;0;0;1051300;6;16/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
993;30/11/2018;21;F;SOLTERO;22/12/1993;27;1503;LEY 50 NOMINAL TERMINO INDEFIN;20/11/2018;20/11/2018;84498;ADMINISTRATIVO;5;11;ADMINISTRACION;320402;N;DIRECTOS DE VENTAS;3;S;1.04;2480000;620000;20;3100000;6;17/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
256;31/08/2018;21;F;SOLTERO;24/01/1990;30;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/11/2017;2/11/2017;84124;DIRECCION;4;14;ADMINISTRACION;110204;N;NO DEFINIDO;0;S;0;3320100;0;0;3320100;7;23/01/2019;MUTUO ACUERDO;DESEADO;1
217;30/09/2018;21;F;UNION LIBRE;26/02/1992;28;1503;LEY 50 NOMINAL TERMINO INDEFIN;24/09/2018;24/09/2018;84498;ADMINISTRATIVO;5;11;ADMINISTRACION;320402;N;DIRECTOS DE VENTAS;3;S;1.04;4400000;1100000;20;5500000;6;24/01/2019;MUTUO ACUERDO;DESEADO;1
1298;30/09/2018;21;F;SOLTERO;7/11/1985;35;1503;LEY 50 NOMINAL TERMINO INDEFIN;5/09/2018;5/09/2018;84498;ADMINISTRATIVO;5;11;ADMINISTRACION;320402;N;DIRECTOS DE VENTAS;3;S;1.04;4400000;1100000;20;5500000;6;24/01/2019;MUTUO ACUERDO;DESEADO;1
887;31/08/2018;21;F;SOLTERO;4/05/1988;32;1520;LEY 50 NOMINAL TERMINO INDEFIN;12/01/2016;12/01/2016;84242;SOPORTE;5;11;ADMINISTRACION;110109;N;NO DEFINIDO;0;S;0;1735000;0;0;1735000;9;25/01/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
201;31/08/2018;21;M;SOLTERO;13/08/1991;29;1504;LEY 50 NOMINAL TERMINO INDEFIN;4/11/2014;4/11/2014;84063;SOPORTE;5;13;ADMINISTRACION PLANTA;110182;N;NO DEFINIDO;0;S;0;2350300;0;0;2350300;7;28/01/2019;MUTUO ACUERDO;DESEADO;1
1119;31/08/2018;21;M;SOLTERO;4/03/1981;39;1502;LEY 50 INTEGRAL;19/08/2009;19/08/2009;84023;CLAVE;3;17;ADMINISTRACION;310163;N;NO DEFINIDO;0;S;0;10271200;0;0;10271200;5;28/01/2019;MUTUO ACUERDO;DESEADO;1
1441;30/09/2018;21;M;UNION LIBRE;1/01/1981;39;1503;LEY 50 NOMINAL TERMINO INDEFIN;5/09/2018;5/09/2018;83852;CLAVE;4;14;COMERCIAL;320403;N;DIRECTOS DE VENTAS;3;S;1.04;4400000;1100000;20;5500000;6;28/01/2019;MUTUO ACUERDO;DESEADO;1
1446;31/08/2018;21;F;SOLTERO;26/05/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;19/11/2007;19/11/2007;84393;CLAVE;4;15;ADMINISTRACION;110134;N;NO DEFINIDO;0;S;0;6873100;0;0;6873100;7;29/01/2019;MUTUO ACUERDO;DESEADO;1
1098;28/02/2019;21;F;SOLTERO;17/05/1998;22;1504;LEY 50 NOMINAL TERMINO INDEFIN;5/02/2019;5/02/2019;83851;SOPORTE;5;11;ADMINISTRACION;110290;N;ADMINISTRACION CENTRAL;2;S;0.522;1450000;0;0;1450000;7;31/01/2019;VENCIMIENTO DE CONTRATO;DESEADO;1
235;31/08/2018;21;F;SOLTERO;16/10/1993;27;1502;LEY 50 NOMINAL TERMINO INDEFIN;8/08/2017;8/08/2017;84384;SOPORTE;7;7;ADMINISTRACION;310130;N;NO DEFINIDO;0;S;0;2397000;0;0;2397000;5;31/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1330;31/08/2018;21;F;CASADO;30/06/1983;37;1502;LEY 50 INTEGRAL;2/03/2009;2/03/2009;83926;CLAVE;3;18;ADMINISTRACION;310111;N;NO DEFINIDO;0;S;0;15810000;0;0;15810000;5;31/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1490;31/08/2018;21;F;CASADO;20/04/1983;37;1502;LEY 50 INTEGRAL;5/09/2011;5/09/2011;84470;GERENCIAL;2;18;COMERCIAL;310201;N;NO DEFINIDO;0;S;0;14200000;0;0;14200000;5;1/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
469;31/01/2019;21;F;SOLTERO;18/08/1986;34;1504;LEY 50 NOMINAL TERMINO INDEFIN;8/06/2016;8/06/2016;84429;CLAVE;4;15;ADMINISTRACION PLANTA;110191;N;ADMINISTRACION CENTRAL;2;S;0.522;2903600;0;0;2903600;7;1/02/2019;MUTUO ACUERDO;DESEADO;1
289;31/01/2019;21;F;SOLTERO;7/04/1986;34;1504;LEY 50 INTEGRAL;25/09/2017;25/09/2017;84021;CLAVE;3;16;ADMINISTRACION;110190;N;ADMINISTRACION CENTRAL;2;S;0.522;10765508;0;0;10765508;7;8/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1899;31/01/2019;21;M;UNION LIBRE;11/09/1985;35;1503;LEY 50 NOMINAL TERMINO INDEFIN;5/06/2017;5/06/2017;84303;SOPORTE;5;11;PLANTA;210168;N;DIRECTOS DE PRODUCCION;2;S;4.35;2557500;0;0;2557500;6;8/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1865;31/01/2019;41;M;CASADO;31/03/1965;55;1523;LEY 50 INTEGRAL;27/06/2017;27/06/2017;84333;GERENCIAL;2;18;ADMINISTRACION;110204;N;ADMINISTRACION CENTRAL;2;S;2436;16659400;0;0;16659400;7;8/02/2019;MUTUO ACUERDO;DESEADO;1
1322;31/01/2019;41;F;SOLTERO;28/11/1985;35;1520;LEY 50 NOMINAL TERMINO INDEFIN;18/11/2014;18/11/2014;84142;SOPORTE;5;11;ADMINISTRACION PLANTA;110500;N;ADMINISTRACION CENTRAL;2;S;0.522;1977500;0;0;1977500;9;8/02/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1465;31/08/2018;21;F;CASADO;14/11/1980;40;1502;LEY 50 INTEGRAL;14/06/2007;14/06/2007;83923;GERENCIAL;2;19;ADMINISTRACION;110124;N;NO DEFINIDO;0;S;0;21401300;0;0;21401300;5;18/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
368;31/01/2019;21;M;SOLTERO;14/10/1993;27;1503;LEY 50 NOMINAL TERMINO INDEFIN;16/01/2018;16/01/2018;84119;SOPORTE;5;13;ADMINISTRACION;310400;N;DIRECTOS DE VENTAS;3;S;0.522;2437000;0;0;2437000;6;19/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1697;31/01/2019;21;M;CASADO;13/09/1960;60;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/05/1990;16/05/1990;83812;SOPORTE;5;11;PLANTA;220168;N;DIRECTOS DE PRODUCCION;2;S;4.35;2669800;0;0;2669800;7;21/02/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1860;31/01/2019;21;M;CASADO;14/06/1969;51;1504;LEY 50 NOMINAL TERMINO INDEFIN;18/03/1996;18/03/1996;83826;SOPORTE;5;11;PLANTA;220172;S;DIRECTOS DE PRODUCCION;1;S;4.35;2062714;0;0;2062714;7;21/02/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
151;31/01/2019;21;F;CASADO;19/07/1993;27;1502;LEY 50 NOMINAL TERMINO INDEFIN;1/08/2016;1/08/2016;84318;SOPORTE;5;13;ADMINISTRACION;110309;N;ADMINISTRACION CENTRAL;2;S;0.522;2576900;0;0;2576900;5;22/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
327;31/01/2019;21;F;SOLTERO;20/03/1994;26;1502;LEY 50 NOMINAL TERMINO INDEFIN;3/07/2018;3/07/2018;84472;SOPORTE;5;13;ADMINISTRACION;110309;N;ADMINISTRACION CENTRAL;2;S;0.522;2576900;0;0;2576900;5;22/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1857;31/01/2019;21;M;SOLTERO;27/09/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/08/2018;2/08/2018;83813;SOPORTE;6;9;PLANTA;110205;N;ADMINISTRACION CENTRAL;2;S;4.35;1277300;0;0;1277300;7;22/02/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
231;31/01/2019;21;F;SOLTERO;25/08/1992;28;1504;LEY 50 NOMINAL TERMINO INDEFIN;8/01/2019;8/01/2019;83922;SOPORTE;5;13;ADMINISTRACION;110202;N;ADMINISTRACION CENTRAL;2;S;0.522;2660400;0;0;2660400;7;25/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1728;31/01/2019;21;M;CASADO;21/07/1968;52;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/07/2008;1/07/2008;83846;CLAVE;4;14;ADMINISTRACION PLANTA;110156;N;ADMINISTRACION CENTRAL;2;S;4.35;4857400;0;0;4857400;7;25/02/2019;MUTUO ACUERDO;DESEADO;1
316;31/01/2019;21;M;SOLTERO;20/09/1993;27;1502;LEY 50 NOMINAL TERMINO INDEFIN;6/11/2018;6/11/2018;84522;COMERCIAL;4;14;SOPORTE;320310;N;DIRECTOS DE VENTAS;3;S;1.04;4255900;1063975;20;5319875;5;28/02/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1555;31/01/2019;21;F;CASADO;19/09/1974;46;1504;LEY 50 NOMINAL TERMINO INDEFIN;5/01/2015;5/01/2015;83811;CLAVE;4;15;ADMINISTRACION PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;4.35;5152700;0;0;5152700;7;1/03/2019;MUTUO ACUERDO;DESEADO;1
1430;31/01/2019;41;F;SOLTERO;23/10/1978;42;1523;LEY 50 NOMINAL TERMINO INDEFIN;10/03/2017;10/03/2017;84218;SOPORTE;5;13;ADMINISTRACION;110116;N;ADMINISTRACION CENTRAL;2;S;0.522;2706200;0;0;2706200;7;8/03/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
207;31/01/2019;21;F;SOLTERO;31/07/1995;25;1503;LEY 50 NOMINAL TERMINO FIJO;6/09/2017;6/09/2017;83799;SOPORTE;6;9;PLANTA;210144;N;DIRECTOS DE PRODUCCION;2;S;2436;1090000;0;0;1090000;6;11/03/2019;DESPIDO CON JUSTA CAUSA;DESEADO;1
328;31/01/2019;21;F;SOLTERO;8/11/1994;26;1502;LEY 50 NOMINAL TERMINO INDEFIN;6/02/2017;6/02/2017;84074;SOPORTE;5;13;ADMINISTRACION;310213;N;ADMINISTRACION CENTRAL;2;S;0.522;2610000;0;0;2610000;5;15/03/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1909;31/01/2019;21;M;SOLTERO;16/09/1985;35;1504;LEY 50 NOMINAL TERMINO INDEFIN;17/12/2018;17/12/2018;83943;CLAVE;4;15;ADMINISTRACION;110213;N;ADMINISTRACION CENTRAL;2;S;0.522;5392400;0;0;5392400;7;26/03/2019;MUTUO ACUERDO;DESEADO;1
1671;31/01/2019;21;M;SOLTERO;24/08/1985;35;1502;LEY 50 INTEGRAL;28/05/2012;28/05/2012;84530;GERENCIAL;2;20;ADMINISTRATIVO;110501;N;ADMINISTRACION CENTRAL;12;S;0.522;33151700;0;0;33151700;5;27/03/2019;RETIRO VOLUNTARIO;NO DESEADO;1
243;31/01/2019;21;M;SOLTERO;1/06/1987;33;1504;LEY 50 NOMINAL TERMINO INDEFIN;17/10/2017;17/10/2017;84315;SOPORTE;5;13;ADMINISTRACION;110190;N;ADMINISTRACION CENTRAL;2;S;0.522;4500000;0;0;4500000;7;29/03/2019;RETIRO VOLUNTARIO;NO DESEADO;1
172;31/08/2020;21;F;UNION LIBRE;17/02/1990;30;1504;LEY 50 NOMINAL TERMINO INDEFIN;21/05/2020;21/05/2020;84722;ADMINISTRATIVO;6;9;ADMINISTRATIVO;110131;N;ADMINISTRACION CENTRAL;2;S;0.522;1515500;0;0;1515500;4;31/03/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1
464;28/02/2019;21;F;SOLTERO;4/08/1997;23;1504;LEY 50 NOMINAL TERMINO FIJO;16/01/2018;16/01/2018;83799;SOPORTE;6;9;PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;4.35;1140000;0;0;1140000;7;1/04/2019;MUTUO ACUERDO;DESEADO;1
844;28/02/2019;21;M;DIVORCIADO;29/04/1996;24;1504;LEY 50 NOMINAL TERMINO FIJO;21/09/2016;21/09/2016;83799;SOPORTE;6;9;PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;2436;1140000;0;0;1140000;7;1/04/2019;MUTUO ACUERDO;DESEADO;1
1554;31/01/2019;21;F;UNION LIBRE;19/11/1969;51;1503;LEY 50 NOMINAL TERMINO FIJO;16/05/2018;16/05/2018;83799;SOPORTE;6;9;PLANTA;210246;N;DIRECTOS DE PRODUCCION;2;S;4.35;1090000;0;0;1090000;6;1/04/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
1682;28/02/2019;21;M;CASADO;23/07/1984;36;1504;LEY 50 NOMINAL TERMINO FIJO;4/05/2015;4/05/2015;83822;SOPORTE;6;8;PLANTA;220137;N;DIRECTOS DE PRODUCCION;2;S;4.35;1140000;0;0;1140000;7;1/04/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1
306;31/01/2019;21;F;CASADO;15/05/1990;30;1502;LEY 50 INTEGRAL;22/02/2017;22/02/2017;83926;CLAVE;3;18;ADMINISTRACION;310212;N;ADMINISTRACION CENTRAL;12;S;0.522;11106300;0;0;11106300;5;2/04/2019;MUTUO ACUERDO;DESEADO;1
308;31/01/2019;21;M;SOLTERO;14/04/1991;29;1502;LEY 50 NOMINAL TERMINO INDEFIN;18/12/2017;18/12/2017;84497;SOPORTE;3;13;ADMINISTRACION;310212;N;DIRECTOS DE VENTAS;3;S;0.522;2610000;0;0;2610000;5;2/04/2019;MUTUO ACUERDO;DESEADO;1
1981;31/03/2019;21;M;CASADO;24/07/1979;41;1502;LEY 50 INTEGRAL;19/11/2018;19/11/2018;84513;ADMINISTRATIVO;2;18;ADMINISTRATIVO;310109;N;DIRECTOS DE VENTAS;3;S;0.522;20740000;0;0;20740000;5;3/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1128;31/01/2019;41;M;SOLTERO;6/12/1984;36;1520;LEY 50 NOMINAL TERMINO FIJO;18/04/2017;18/04/2017;84147;SOPORTE;6;9;PLANTA;220140;N;DIRECTOS DE PRODUCCION;1;S;4.35;1134500;0;0;1134500;9;8/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
138;31/01/2019;21;F;SOLTERO;6/11/1986;34;1503;LEY 50 NOMINAL TERMINO FIJO;1/02/2018;1/02/2018;84424;SOPORTE;6;9;PLANTA;210246;N;DIRECTOS DE PRODUCCION;2;S;4.35;1090000;0;0;1090000;6;9/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
261;31/01/2019;21;F;SOLTERO;25/08/1991;29;1504;LEY 50 NOMINAL TERMINO INDEFIN;18/09/2017;18/09/2017;84109;SOPORTE;5;11;ADMINISTRACION;110116;N;ADMINISTRACION CENTRAL;2;S;0.522;1887300;0;0;1887300;7;10/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
2027;31/01/2019;41;M;CASADO;20/10/1976;44;1521;LEY 50 NOMINAL TERMINO INDEFIN;2/10/2003;2/10/2003;84200;SOPORTE;4;14;COMERCIAL;320353;N;DIRECTOS DE VENTAS;3;S;0.522;2526300;1684200;40;4210500;10;10/04/2019;DESPIDO CON JUSTA CAUSA;DESEADO;1
1741;31/03/2019;21;M;SOLTERO;23/08/1971;49;1502;LEY 50 INTEGRAL;1/03/2019;1/03/2019;84554;ADMINISTRATIVO;3;17;ADMINISTRATIVO;110506;N;ADMINISTRACION CENTRAL;12;S;0.522;12500000;0;0;12500000;5;12/04/2019;TERMINACION PERIODO DE PRUEBA;DESEADO;1
2025;31/01/2019;21;M;CASADO;8/10/1977;43;1502;LEY 50 INTEGRAL;7/10/2013;7/10/2013;84046;GERENCIAL;2;20;ADMINISTRACION;310106;N;ADMINISTRACION CENTRAL;12;S;0.522;39051900;0;0;39051900;5;15/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
947;28/02/2019;21;M;SOLTERO;30/09/1994;26;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;SOPORTE;6;9;PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;4.35;1140000;0;0;1140000;7;15/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
1676;28/02/2019;21;M;UNION LIBRE;27/03/1973;47;1504;LEY 50 NOMINAL TERMINO FIJO;1/11/2018;1/11/2018;83799;SOPORTE;6;9;PLANTA;220144;N;DIRECTOS DE PRODUCCION;2;S;4.35;1140000;0;0;1140000;7;15/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1
412;1/03/2020;21;M;SOLTERO;5/04/1998;22;1504;LEY 50 NOMINAL TERMINO INDEFIN;15/05/2019;15/05/2019;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;2;S;4.35;1183300;1140000;0;2323300;4;16/04/2019;VENCIMIENTO DE CONTRATO;DESEADO;1
